id,era_order,era_name,birth_year_band,birth_year_start,birth_year_end,field,gender,nationality_region,nationality
近世後期__実験自然学__ドイツ圏__0026,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0027,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0028,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0029,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0030,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0031,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0032,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0033,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0034,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0035,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0036,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0037,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0038,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0039,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0040,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0041,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0042,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__ドイツ圏__0043,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,ドイツ圏
近世後期__実験自然学__フランス__0021,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0022,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0023,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0024,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0025,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0026,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0027,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0028,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0029,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0030,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0031,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0032,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0033,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0034,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0035,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0036,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0037,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__フランス__0038,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,フランス
近世後期__実験自然学__英国__0024,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0025,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0026,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0027,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0028,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0029,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0030,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0031,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0032,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0033,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0034,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0035,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0036,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0037,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0038,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0039,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0040,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0041,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0042,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__実験自然学__英国__0043,7,近世後期,1700–1799,1700,1799,実験自然学,男性,西欧,英国
近世後期__数学・幾何学__オスマン圏__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,ノンバイナリー／その他,西アジア,オスマン圏
近世後期__数学・幾何学__ペルシア__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,ノンバイナリー／その他,西アジア,ペルシア
近世後期__数学・幾何学__スウェーデン__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,北欧,スウェーデン
近世後期__数学・幾何学__北米植民地・米国__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,北米,北米植民地・米国
近世後期__数学・幾何学__インド__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,南アジア,インド
近世後期__数学・幾何学__中国__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,東アジア,中国
近世後期__数学・幾何学__中国__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,東アジア,中国
近世後期__数学・幾何学__日本__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,東アジア,日本
近世後期__数学・幾何学__オーストリア・ハプスブルク圏__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,東欧,オーストリア・ハプスブルク圏
近世後期__数学・幾何学__ロシア__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,東欧,ロシア
近世後期__数学・幾何学__オスマン圏__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西アジア,オスマン圏
近世後期__数学・幾何学__ペルシア__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西アジア,ペルシア
近世後期__数学・幾何学__イタリア諸邦__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西欧,イタリア諸邦
近世後期__数学・幾何学__オランダ__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西欧,オランダ
近世後期__数学・幾何学__スペイン__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西欧,スペイン
近世後期__数学・幾何学__ドイツ圏__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西欧,ドイツ圏
近世後期__数学・幾何学__ドイツ圏__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西欧,ドイツ圏
近世後期__数学・幾何学__フランス__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西欧,フランス
近世後期__数学・幾何学__フランス__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西欧,フランス
近世後期__数学・幾何学__英国__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西欧,英国
近世後期__数学・幾何学__英国__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,女性,西欧,英国
近世後期__数学・幾何学__ラテンアメリカ植民地圏__0001,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,中南米,ラテンアメリカ植民地圏
近世後期__数学・幾何学__スウェーデン__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,北欧,スウェーデン
近世後期__数学・幾何学__インド__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,南アジア,インド
近世後期__数学・幾何学__中国__0003,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,東アジア,中国
近世後期__数学・幾何学__中国__0004,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,東アジア,中国
近世後期__数学・幾何学__日本__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,東アジア,日本
近世後期__数学・幾何学__オーストリア・ハプスブルク圏__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,東欧,オーストリア・ハプスブルク圏
近世後期__数学・幾何学__ロシア__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,東欧,ロシア
近世後期__数学・幾何学__イタリア諸邦__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,イタリア諸邦
近世後期__数学・幾何学__オランダ__0002,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,オランダ
近世後期__数学・幾何学__オランダ__0003,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,オランダ
近世後期__数学・幾何学__ドイツ圏__0003,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,ドイツ圏
近世後期__数学・幾何学__ドイツ圏__0004,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,ドイツ圏
近世後期__数学・幾何学__ドイツ圏__0005,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,ドイツ圏
近世後期__数学・幾何学__フランス__0003,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,フランス
近世後期__数学・幾何学__フランス__0004,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,フランス
近世後期__数学・幾何学__英国__0003,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,英国
近世後期__数学・幾何学__英国__0004,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,英国
近世後期__数学・幾何学__英国__0005,7,近世後期,1700–1799,1700,1799,数学・幾何学,男性,西欧,英国
近世後期__暦法・観測学__北米植民地・米国__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,ノンバイナリー／その他,北米,北米植民地・米国
近世後期__暦法・観測学__インド__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,女性,南アジア,インド
近世後期__暦法・観測学__中国__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,女性,東アジア,中国
近世後期__暦法・観測学__日本__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,女性,東アジア,日本
近世後期__暦法・観測学__オーストリア・ハプスブルク圏__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,女性,東欧,オーストリア・ハプスブルク圏
近世後期__暦法・観測学__ロシア__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,女性,東欧,ロシア
近世後期__暦法・観測学__イタリア諸邦__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,女性,西欧,イタリア諸邦
近世後期__暦法・観測学__ドイツ圏__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,女性,西欧,ドイツ圏
近世後期__暦法・観測学__フランス__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,女性,西欧,フランス
近世後期__暦法・観測学__英国__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,女性,西欧,英国
近世後期__暦法・観測学__スウェーデン__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,男性,北欧,スウェーデン
近世後期__暦法・観測学__インド__0002,7,近世後期,1700–1799,1700,1799,暦法・観測学,男性,南アジア,インド
近世後期__暦法・観測学__中国__0002,7,近世後期,1700–1799,1700,1799,暦法・観測学,男性,東アジア,中国
近世後期__暦法・観測学__日本__0002,7,近世後期,1700–1799,1700,1799,暦法・観測学,男性,東アジア,日本
近世後期__暦法・観測学__オーストリア・ハプスブルク圏__0002,7,近世後期,1700–1799,1700,1799,暦法・観測学,男性,東欧,オーストリア・ハプスブルク圏
近世後期__暦法・観測学__イタリア諸邦__0002,7,近世後期,1700–1799,1700,1799,暦法・観測学,男性,西欧,イタリア諸邦
近世後期__暦法・観測学__オランダ__0001,7,近世後期,1700–1799,1700,1799,暦法・観測学,男性,西欧,オランダ
近世後期__暦法・観測学__ドイツ圏__0002,7,近世後期,1700–1799,1700,1799,暦法・観測学,男性,西欧,ドイツ圏
近世後期__暦法・観測学__フランス__0002,7,近世後期,1700–1799,1700,1799,暦法・観測学,男性,西欧,フランス
近世後期__暦法・観測学__英国__0002,7,近世後期,1700–1799,1700,1799,暦法・観測学,男性,西欧,英国
近世後期__物質論・錬金術・初期化学__インド__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,ノンバイナリー／その他,南アジア,インド
近世後期__物質論・錬金術・初期化学__中国__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,ノンバイナリー／その他,東アジア,中国
近世後期__物質論・錬金術・初期化学__日本__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,ノンバイナリー／その他,東アジア,日本
近世後期__物質論・錬金術・初期化学__ラテンアメリカ植民地圏__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,中南米,ラテンアメリカ植民地圏
近世後期__物質論・錬金術・初期化学__スウェーデン__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,北欧,スウェーデン
近世後期__物質論・錬金術・初期化学__インド__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,南アジア,インド
近世後期__物質論・錬金術・初期化学__中国__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,東アジア,中国
近世後期__物質論・錬金術・初期化学__中国__0003,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,東アジア,中国
近世後期__物質論・錬金術・初期化学__日本__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,東アジア,日本
近世後期__物質論・錬金術・初期化学__オーストリア・ハプスブルク圏__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,東欧,オーストリア・ハプスブルク圏
近世後期__物質論・錬金術・初期化学__ポーランド__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,東欧,ポーランド
近世後期__物質論・錬金術・初期化学__ロシア__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,東欧,ロシア
近世後期__物質論・錬金術・初期化学__オスマン圏__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西アジア,オスマン圏
近世後期__物質論・錬金術・初期化学__ペルシア__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西アジア,ペルシア
近世後期__物質論・錬金術・初期化学__イタリア諸邦__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,イタリア諸邦
近世後期__物質論・錬金術・初期化学__オランダ__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,オランダ
近世後期__物質論・錬金術・初期化学__スイス__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,スイス
近世後期__物質論・錬金術・初期化学__スペイン__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,スペイン
近世後期__物質論・錬金術・初期化学__ドイツ圏__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,ドイツ圏
近世後期__物質論・錬金術・初期化学__ドイツ圏__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,ドイツ圏
近世後期__物質論・錬金術・初期化学__ドイツ圏__0003,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,ドイツ圏
近世後期__物質論・錬金術・初期化学__フランス__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,フランス
近世後期__物質論・錬金術・初期化学__フランス__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,フランス
近世後期__物質論・錬金術・初期化学__フランス__0003,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,フランス
近世後期__物質論・錬金術・初期化学__英国__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,英国
近世後期__物質論・錬金術・初期化学__英国__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,英国
近世後期__物質論・錬金術・初期化学__英国__0003,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,女性,西欧,英国
近世後期__物質論・錬金術・初期化学__ラテンアメリカ植民地圏__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,中南米,ラテンアメリカ植民地圏
近世後期__物質論・錬金術・初期化学__スウェーデン__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,北欧,スウェーデン
近世後期__物質論・錬金術・初期化学__北米植民地・米国__0001,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,北米,北米植民地・米国
近世後期__物質論・錬金術・初期化学__インド__0003,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,南アジア,インド
近世後期__物質論・錬金術・初期化学__中国__0004,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,東アジア,中国
近世後期__物質論・錬金術・初期化学__中国__0005,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,東アジア,中国
近世後期__物質論・錬金術・初期化学__日本__0003,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,東アジア,日本
近世後期__物質論・錬金術・初期化学__オーストリア・ハプスブルク圏__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,東欧,オーストリア・ハプスブルク圏
近世後期__物質論・錬金術・初期化学__ポーランド__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,東欧,ポーランド
近世後期__物質論・錬金術・初期化学__ロシア__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,東欧,ロシア
近世後期__物質論・錬金術・初期化学__オスマン圏__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西アジア,オスマン圏
近世後期__物質論・錬金術・初期化学__イタリア諸邦__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,イタリア諸邦
近世後期__物質論・錬金術・初期化学__オランダ__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,オランダ
近世後期__物質論・錬金術・初期化学__スイス__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,スイス
近世後期__物質論・錬金術・初期化学__スペイン__0002,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,スペイン
近世後期__物質論・錬金術・初期化学__ドイツ圏__0004,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,ドイツ圏
近世後期__物質論・錬金術・初期化学__ドイツ圏__0005,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,ドイツ圏
近世後期__物質論・錬金術・初期化学__ドイツ圏__0006,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,ドイツ圏
近世後期__物質論・錬金術・初期化学__フランス__0004,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,フランス
近世後期__物質論・錬金術・初期化学__フランス__0005,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,フランス
近世後期__物質論・錬金術・初期化学__英国__0004,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,英国
近世後期__物質論・錬金術・初期化学__英国__0005,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,英国
近世後期__物質論・錬金術・初期化学__英国__0006,7,近世後期,1700–1799,1700,1799,物質論・錬金術・初期化学,男性,西欧,英国
近世後期__自然哲学__ラテンアメリカ植民地圏__0001,7,近世後期,1700–1799,1700,1799,自然哲学,ノンバイナリー／その他,中南米,ラテンアメリカ植民地圏
近世後期__自然哲学__中国__0001,7,近世後期,1700–1799,1700,1799,自然哲学,女性,東アジア,中国
近世後期__自然哲学__オランダ__0001,7,近世後期,1700–1799,1700,1799,自然哲学,女性,西欧,オランダ
近世後期__自然哲学__ドイツ圏__0001,7,近世後期,1700–1799,1700,1799,自然哲学,女性,西欧,ドイツ圏
近世後期__自然哲学__フランス__0001,7,近世後期,1700–1799,1700,1799,自然哲学,女性,西欧,フランス
近世後期__自然哲学__英国__0001,7,近世後期,1700–1799,1700,1799,自然哲学,女性,西欧,英国
近世後期__自然哲学__オーストリア・ハプスブルク圏__0001,7,近世後期,1700–1799,1700,1799,自然哲学,男性,東欧,オーストリア・ハプスブルク圏
近世後期__自然哲学__ポーランド__0001,7,近世後期,1700–1799,1700,1799,自然哲学,男性,東欧,ポーランド
近世後期__自然哲学__スイス__0001,7,近世後期,1700–1799,1700,1799,自然哲学,男性,西欧,スイス
近世後期__自然哲学__スペイン__0001,7,近世後期,1700–1799,1700,1799,自然哲学,男性,西欧,スペイン
近代前期__凝縮系物理__米国__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,ノンバイナリー／その他,北米,米国
近代前期__凝縮系物理__中国__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,ノンバイナリー／その他,東アジア,中国
近代前期__凝縮系物理__ドイツ__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,ノンバイナリー／その他,西欧,ドイツ
近代前期__凝縮系物理__フランス__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,ノンバイナリー／その他,西欧,フランス
近代前期__凝縮系物理__英国__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,ノンバイナリー／その他,西欧,英国
近代前期__凝縮系物理__オーストラリア__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,オセアニア,オーストラリア
近代前期__凝縮系物理__メキシコ__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,中南米,メキシコ
近代前期__凝縮系物理__オーストリア__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,中欧,オーストリア
近代前期__凝縮系物理__オーストリア__0002,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,中欧,オーストリア
近代前期__凝縮系物理__スイス__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,中欧,スイス
近代前期__凝縮系物理__エジプト__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,北アフリカ,エジプト
近代前期__凝縮系物理__スウェーデン__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,北欧,スウェーデン
近代前期__凝縮系物理__米国__0002,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,北米,米国
近代前期__凝縮系物理__米国__0003,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,北米,米国
近代前期__凝縮系物理__米国__0004,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,北米,米国
近代前期__凝縮系物理__インド__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,南アジア,インド
近代前期__凝縮系物理__インド__0002,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,南アジア,インド
近代前期__凝縮系物理__イタリア__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,南欧,イタリア
近代前期__凝縮系物理__イタリア__0002,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,南欧,イタリア
近代前期__凝縮系物理__イタリア__0003,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,南欧,イタリア
近代前期__凝縮系物理__スペイン__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,南欧,スペイン
近代前期__凝縮系物理__中国__0002,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,東アジア,中国
近代前期__凝縮系物理__中国__0003,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,東アジア,中国
近代前期__凝縮系物理__中国__0004,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,東アジア,中国
近代前期__凝縮系物理__日本__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,東アジア,日本
近代前期__凝縮系物理__日本__0002,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,東アジア,日本
近代前期__凝縮系物理__ポーランド__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,東欧,ポーランド
近代前期__凝縮系物理__ロシア__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,東欧,ロシア
近代前期__凝縮系物理__ロシア__0002,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,東欧,ロシア
近代前期__凝縮系物理__ロシア__0003,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,東欧,ロシア
近代前期__凝縮系物理__オスマン帝国__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西アジア,オスマン帝国
近代前期__凝縮系物理__オランダ__0001,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,オランダ
近代前期__凝縮系物理__ドイツ__0002,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,ドイツ
近代前期__凝縮系物理__ドイツ__0003,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,ドイツ
近代前期__凝縮系物理__ドイツ__0004,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,ドイツ
近代前期__凝縮系物理__ドイツ__0005,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,ドイツ
近代前期__凝縮系物理__ドイツ__0006,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,ドイツ
近代前期__凝縮系物理__フランス__0002,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,フランス
近代前期__凝縮系物理__フランス__0003,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,フランス
近代前期__凝縮系物理__フランス__0004,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,フランス
近代前期__凝縮系物理__フランス__0005,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,フランス
近代前期__凝縮系物理__英国__0002,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,英国
近代前期__凝縮系物理__英国__0003,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,英国
近代前期__凝縮系物理__英国__0004,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,英国
近代前期__凝縮系物理__英国__0005,8,近代前期,1800–1849,1800,1849,凝縮系物理,女性,西欧,英国
